,user_id,gender,age,occupation,zip,movie_id,rating,timestamp,title,genres,for_testing
109750,4728,M,25,19,31401,2858,4,963351763,American Beauty (1999),Comedy|Drama,False
479430,4514,M,18,3,48604,2826,4,965266395,"13th Warrior, The (1999)",Action|Horror|Thriller,False
567062,214,M,18,20,80218,2335,1,976901454,"Waterboy, The (1998)",Comedy,False
701645,5795,M,25,1,92688,2367,2,958145035,King Kong (1976),Action|Adventure|Horror,False
684419,1260,M,25,17,28262,1094,3,974926874,"Crying Game, The (1992)",Drama|Romance|War,False
187268,660,M,45,16,70507,2735,2,975699575,"Golden Child, The (1986)",Action|Adventure|Comedy,False
224346,1017,M,35,0,30906,1240,5,975009367,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
409698,957,M,35,1,29706,1148,5,977201497,"Wrong Trousers, The (1993)",Animation|Comedy,False
535444,3584,M,18,0,76543,3254,3,966693993,Wayne's World 2 (1993),Comedy,False
412308,2581,M,25,11,60611,1584,4,973889844,Contact (1997),Drama|Sci-Fi,False
272243,4480,M,25,0,94403,1923,4,965026233,There's Something About Mary (1998),Comedy,False
550048,3128,M,18,2,10012,2109,5,969398012,"Jerk, The (1979)",Comedy,False
115962,2068,F,35,12,43528,3699,4,974661130,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
149804,1969,F,25,3,92116,1954,1,975811170,Rocky (1976),Action|Drama,False
298165,1988,F,25,1,85224,3260,5,974682797,Howards End (1992),Drama,False
867398,1941,M,35,17,94550,3045,4,974950897,Peter's Friends (1992),Comedy|Drama,False
367855,2029,F,25,12,10011,1701,1,974677244,Deconstructing Harry (1997),Comedy|Drama,False
645922,3569,F,18,2,48823,2454,3,967142710,"Fly, The (1958)",Horror|Sci-Fi,False
761263,3746,M,25,5,54703,1663,4,966137722,Stripes (1981),Comedy,False
4145,5766,M,56,14,96744,3408,4,958176645,Erin Brockovich (2000),Drama,False
653796,4884,M,35,14,90266,2993,5,963044029,Thunderball (1965),Action,False
692653,2063,M,25,4,43138,2574,2,974666418,"Out-of-Towners, The (1999)",Comedy,False
346717,2878,F,50,20,88005,1380,3,972361282,Grease (1978),Comedy|Musical|Romance,False
226451,1133,M,18,2,90038,2987,3,974887108,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
428174,1202,M,35,12,97006,3363,5,974857108,American Graffiti (1973),Comedy|Drama,False
202026,970,M,25,0,27615,1378,4,975977801,Young Guns (1988),Action|Comedy|Western,False
114003,6007,M,35,17,80537,265,2,956789206,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
333334,461,M,50,7,55075,2082,2,976229331,"Mighty Ducks, The (1992)",Children's|Comedy,False
189019,2029,F,25,12,10011,1079,5,974671036,"Fish Called Wanda, A (1988)",Comedy,False
486878,4472,F,45,16,14424,3703,4,965069127,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
862407,709,M,18,0,92647,1985,2,975540277,Halloween 4: The Return of Michael Myers (1988),Horror,False
183015,4082,M,25,20,79912,3421,5,965437421,Animal House (1978),Comedy,False
74278,3997,M,35,17,45255,1687,3,965581676,"Jackal, The (1997)",Action|Thriller,False
581863,1383,F,25,7,19806,1479,1,975979756,"Saint, The (1997)",Action|Romance|Thriller,False
935037,2907,F,35,5,12345,3299,2,971818571,Hanging Up (2000),Comedy|Drama,False
791325,5786,M,25,6,53211,3263,4,958268067,White Men Can't Jump (1992),Comedy,False
795946,3224,F,25,14,93428,930,5,968703510,Notorious (1946),Film-Noir|Romance|Thriller,False
575012,4064,M,45,0,20851,3658,5,965476611,Quatermass and the Pit (1967),Sci-Fi,False
914045,4250,F,50,0,33313,1401,5,965311189,Ghosts of Mississippi (1996),Drama,False
290846,202,M,18,4,53706,2890,5,976936671,Three Kings (1999),Drama|War,False
810057,3808,M,25,7,60010,1976,1,965974326,Friday the 13th Part 3: 3D (1982),Horror,False
542870,4139,M,56,14,40207,3264,4,965351044,Buffy the Vampire Slayer (1992),Comedy|Horror,False
602645,3507,M,25,0,02472,3566,3,982456609,"Big Kahuna, The (2000)",Comedy|Drama,False
469127,4186,M,25,7,33308,1009,4,1017935652,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,False
21682,22,M,18,15,53706,2321,3,978153751,Pleasantville (1998),Comedy,False
336269,3990,M,25,16,17350,2017,4,965781984,Babes in Toyland (1961),Children's|Fantasy|Musical,False
895756,3847,M,25,7,12801,188,2,965885855,"Prophecy, The (1995)",Horror,False
967619,151,F,25,20,85013,3302,5,990837688,Beautiful People (1999),Comedy,False
229207,1568,F,1,10,94086,39,4,974739368,Clueless (1995),Comedy|Romance,False
698673,1053,M,35,0,18360,3082,4,974954376,"World Is Not Enough, The (1999)",Action|Thriller,False
956515,1448,F,25,3,17522,1053,4,976550342,Normal Life (1996),Crime|Drama,False
222779,3727,M,35,7,74401,1201,5,966224324,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
288708,5039,F,35,4,97068,1653,4,962512481,Gattaca (1997),Drama|Sci-Fi|Thriller,False
437130,1301,F,25,2,10475,1339,1,974787689,Bram Stoker's Dracula (1992),Horror|Romance,False
904953,2880,M,18,12,55405,1228,4,989098294,Raging Bull (1980),Drama,False
126664,4089,M,25,7,79416,2427,2,965429650,"Thin Red Line, The (1998)",Action|Drama|War,False
486304,1306,M,25,3,64068,3703,5,1006604345,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
347409,991,F,25,9,48103,1674,5,975099202,Witness (1985),Drama|Romance|Thriller,False
272662,891,M,25,1,80202,2580,5,975233115,Go (1999),Crime,False
307973,428,F,18,4,55455,1884,4,976260688,Fear and Loathing in Las Vegas (1998),Comedy|Drama,False
54236,4415,M,18,0,02215,2028,5,965143577,Saving Private Ryan (1998),Action|Drama|War,False
501605,4277,M,35,16,98133,953,5,967112570,It's a Wonderful Life (1946),Drama,False
374981,1968,M,25,11,85258,3252,4,974692818,Scent of a Woman (1992),Drama,False
213632,4167,M,25,20,22032,2951,4,965333899,"Fistful of Dollars, A (1964)",Action|Western,False
170168,2436,M,25,7,22902,2002,3,976154996,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
544247,3483,F,45,7,30260,3198,4,967496524,Papillon (1973),Drama,False
898958,4621,M,25,4,94305,436,3,964119821,Color of Night (1994),Drama|Thriller,False
697572,4979,M,35,2,55423,2338,1,962601517,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,False
143355,1908,M,56,13,95129,1917,5,974872663,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
767034,3562,F,25,6,32812,804,3,966792973,She's the One (1996),Comedy|Romance,False
923291,639,M,45,17,85202,2803,4,975811979,"Pelican Brief, The (1993)",Thriller,False
783011,3020,F,35,7,60302,3152,4,970512152,"Last Picture Show, The (1971)",Drama,False
304071,1272,M,18,20,49506,2395,5,974816024,Rushmore (1998),Comedy,False
196518,2307,M,25,17,02140,1580,4,974488409,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
823445,1712,M,25,0,73003,3204,3,980389490,"Boys from Brazil, The (1978)",Thriller,False
303060,261,M,25,20,75801,3624,4,976669340,Shanghai Noon (2000),Action,False
233238,1733,M,18,14,43725,2770,4,1013840202,Bowfinger (1999),Comedy,False
414846,4747,M,18,4,26201,3623,4,963241436,Mission: Impossible 2 (2000),Action|Thriller,False
539279,2506,F,25,14,98225,1220,3,974076690,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
535987,1202,M,35,12,97006,2529,4,974848334,Planet of the Apes (1968),Action|Sci-Fi,False
538200,1837,M,25,2,08817,2021,3,976287767,Dune (1984),Fantasy|Sci-Fi,False
600671,5956,F,18,4,02142,2676,4,957082709,Instinct (1999),Drama|Thriller,False
927347,3261,M,45,20,87505,2879,3,968936822,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,False
656322,3841,M,45,18,26101,2718,4,965998221,Drop Dead Gorgeous (1999),Comedy,False
4268,224,F,18,4,14850,2355,3,976833342,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
137268,3211,M,50,16,20015,593,5,968545187,"Silence of the Lambs, The (1991)",Drama|Thriller,False
260472,4995,M,50,20,55419,2716,3,962595848,Ghostbusters (1984),Comedy|Horror,False
817644,3990,M,25,16,17350,1333,4,965595726,"Birds, The (1963)",Horror,False
290092,5555,M,1,10,37830,1729,3,959648199,Jackie Brown (1997),Crime|Drama,False
273523,1865,F,18,1,94606,3386,4,1003800205,JFK (1991),Drama|Mystery,False
722455,5142,M,25,1,92101,3210,3,962041214,Fast Times at Ridgemont High (1982),Comedy,False
697851,2116,M,18,4,49546,1974,3,975899362,Friday the 13th (1980),Horror,False
814251,970,M,25,0,27615,1680,3,975112027,Sliding Doors (1998),Drama|Romance,False
331875,3378,M,18,4,48135,2506,4,967823538,"Other Sister, The (1999)",Comedy|Drama|Romance,False
862363,4064,M,45,0,20851,1984,3,965478921,Halloween III: Season of the Witch (1983),Horror,False
849266,765,M,25,17,74467,3697,3,975450969,Predator 2 (1990),Action|Sci-Fi|Thriller,False
476177,2221,M,56,17,94931,1376,1,974601134,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
429078,781,M,18,4,95076,586,4,975433142,Home Alone (1990),Children's|Comedy,False
564171,5996,F,25,0,87114,3101,3,956953440,Fatal Attraction (1987),Thriller,False
746235,4903,M,35,12,95952,2917,5,962684811,Body Heat (1981),Crime|Thriller,False
570166,1228,M,25,1,94720,3182,3,975353311,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,False
677144,4796,M,35,7,98103,532,4,962987819,Serial Mom (1994),Comedy|Crime|Horror,False
354308,3125,M,25,7,10025,2336,5,969305840,Elizabeth (1998),Drama,False
929530,2109,M,25,16,13090,502,1,974650072,"Next Karate Kid, The (1994)",Action|Children's,False
759661,2503,M,35,17,19360,2352,1,974085176,"Big Chill, The (1983)",Comedy|Drama,False
577677,583,F,25,0,48067,2641,3,993161558,Superman II (1980),Action|Adventure|Sci-Fi,False
564824,1279,M,35,1,98502,764,3,974795244,Heavy (1995),Drama|Romance,False
93977,3610,M,18,6,30064,3255,4,966610361,"League of Their Own, A (1992)",Comedy|Drama,False
351143,6007,M,35,17,80537,1573,3,956791938,Face/Off (1997),Action|Sci-Fi|Thriller,False
732565,5006,M,35,3,48827,3435,5,962654050,Double Indemnity (1944),Crime|Film-Noir,False
127637,3205,F,35,16,80304,590,5,968565533,Dances with Wolves (1990),Adventure|Drama|Western,False
160747,2599,M,25,12,53154,457,5,973794085,"Fugitive, The (1993)",Action|Thriller,False
401720,1889,M,18,14,80023,3452,2,976400735,Romeo Must Die (2000),Action|Romance,False
424926,3894,M,35,16,02139,1252,3,965790277,Chinatown (1974),Film-Noir|Mystery|Thriller,False
493421,5580,M,45,7,01581,2405,4,996163537,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
239541,5482,M,18,7,10014,47,5,959866261,Seven (Se7en) (1995),Crime|Thriller,False
784018,438,M,18,11,53705,2798,1,976258507,Problem Child (1990),Comedy,False
982561,1794,M,25,11,20878,191,2,993204179,"Scarlet Letter, The (1995)",Drama,False
485716,1757,M,25,4,75206,3701,4,974703962,Alien Nation (1988),Crime|Drama|Sci-Fi,False
743165,4112,M,45,18,47129,1958,5,965367633,Terms of Endearment (1983),Comedy|Drama,False
392226,2996,M,18,0,63011,367,4,972702936,"Mask, The (1994)",Comedy|Crime|Fantasy,False
168277,2180,M,25,12,27713-9225,780,3,974609883,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
891231,5573,F,35,1,14619,950,4,959299976,"Thin Man, The (1934)",Mystery,False
231149,5519,M,35,15,33167,1535,4,959658491,Love! Valour! Compassion! (1997),Drama|Romance,False
482038,3873,F,45,2,94558,344,2,965840177,Ace Ventura: Pet Detective (1994),Comedy,False
405365,1451,M,35,20,90012,3178,4,986635219,"Hurricane, The (1999)",Drama,False
753765,4771,F,25,4,04101,3424,5,963319076,Do the Right Thing (1989),Comedy|Drama,False
408951,3213,F,25,1,83705,2302,4,968517463,My Cousin Vinny (1992),Comedy,False
771124,5035,F,25,17,19810,3614,3,962556700,Honeymoon in Vegas (1992),Comedy|Romance,False
519553,1780,M,35,1,22181,899,3,974708193,Singin' in the Rain (1952),Musical|Romance,False
446968,1514,M,18,4,97215,1278,5,974747923,Young Frankenstein (1974),Comedy|Horror,False
867235,5571,F,25,9,07307,909,4,959305055,"Apartment, The (1960)",Comedy|Drama,False
338914,5771,M,25,7,95616,1947,3,958752989,West Side Story (1961),Musical|Romance,False
490528,4212,M,56,18,56716,858,5,965319664,"Godfather, The (1972)",Action|Crime|Drama,False
220078,3058,M,18,12,55123,1387,4,970591939,Jaws (1975),Action|Horror,False
939341,2223,M,25,2,60123,3453,2,974602566,Here on Earth (2000),Drama|Romance,False
216533,2757,M,25,2,10023,1036,3,973192523,Die Hard (1988),Action|Thriller,False
492054,780,M,25,17,91776,1967,4,975437801,Labyrinth (1986),Adventure|Children's|Fantasy,False
715574,302,M,18,4,04901,1438,2,976504049,Dante's Peak (1997),Action|Thriller,False
258233,3024,M,35,17,14302,1912,3,970470533,Out of Sight (1998),Action|Crime|Romance,False
64496,5684,M,18,16,94110,648,3,958606952,Mission: Impossible (1996),Action|Adventure|Mystery,False
208657,5111,M,35,2,78006,3671,3,962329922,Blazing Saddles (1974),Comedy|Western,False
380895,156,F,45,7,14519,1735,4,977250364,Great Expectations (1998),Drama|Romance,False
259092,1243,M,35,15,92627,2716,4,978996348,Ghostbusters (1984),Comedy|Horror,False
637705,4407,M,18,4,02143,1614,2,965156691,In & Out (1997),Comedy,False
172609,1939,F,35,2,94930,2006,3,974692282,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
862599,3320,M,25,1,56082,1986,1,970861644,Halloween 5: The Revenge of Michael Myers (1989),Horror,False
892393,5276,F,25,4,91740,1648,2,992268324,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
164684,5034,F,25,15,62901,1527,5,962560946,"Fifth Element, The (1997)",Action|Sci-Fi,False
739795,2859,M,18,1,95814,11,4,974417818,"American President, The (1995)",Comedy|Drama|Romance,False
264594,5653,M,50,1,74105,1127,3,959634336,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
116954,869,M,18,20,92026,480,5,975278898,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
770688,78,F,45,1,98029,3614,3,978571281,Honeymoon in Vegas (1992),Comedy|Romance,False
146462,6011,M,35,15,80538,2396,4,956786139,Shakespeare in Love (1998),Comedy|Romance,False
818889,1101,M,35,1,06417,1272,4,974926240,Patton (1970),Drama|War,False
317649,1776,M,25,0,45801,32,5,974870507,Twelve Monkeys (1995),Drama|Sci-Fi,False
971839,881,M,18,14,76401,2597,2,975262973,Lost & Found (1999),Comedy|Romance,False
521655,2454,M,18,0,97005,539,5,974181604,Sleepless in Seattle (1993),Comedy|Romance,False
889023,2820,F,35,0,02138,766,4,972662668,I Shot Andy Warhol (1996),Drama,False
707982,5595,M,25,20,90027,3053,3,975534756,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,False
70364,1260,M,25,17,28262,3468,5,974926475,"Hustler, The (1961)",Drama,False
286641,692,F,25,0,85207,908,5,975739542,North by Northwest (1959),Drama|Thriller,False
630433,1884,M,45,20,93108,247,5,974700276,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
839459,3224,F,25,14,93428,3061,4,968520996,Holiday Inn (1942),Comedy|Musical,False
653585,1635,M,25,0,97212,2993,5,974716187,Thunderball (1965),Action,False
326140,5759,F,25,1,08904,1101,4,958254685,Top Gun (1986),Action|Romance,False
776668,1447,M,18,4,80521,1021,3,981023087,Angels in the Outfield (1994),Children's|Comedy,False
226339,764,M,18,20,85296,2987,5,975450912,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
297526,3742,M,25,0,90266,1089,3,966143983,Reservoir Dogs (1992),Crime|Thriller,False
962663,2188,F,18,19,60641,2801,2,974613277,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,False
98367,5605,F,18,2,95008,110,5,959194002,Braveheart (1995),Action|Drama|War,False
140001,1645,F,18,9,62225,2717,4,974980347,Ghostbusters II (1989),Comedy|Horror,False
913103,4422,M,25,5,10463,3564,3,965117633,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,False
697183,2995,M,25,15,97333,3208,3,970696489,Loaded Weapon 1 (1993),Action|Comedy,False
843635,3108,M,50,6,22039,1172,5,969492807,Cinema Paradiso (1988),Comedy|Drama|Romance,False
783966,4748,M,45,16,60302,450,3,963276240,With Honors (1994),Comedy|Drama,False
71546,1702,M,18,10,97303,1210,4,980997764,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
939172,3829,F,25,1,22307,3515,4,969914639,Me Myself I (2000),Comedy,False
376314,4592,M,18,4,66044,111,5,964299034,Taxi Driver (1976),Drama|Thriller,False
911496,2047,M,1,10,06437,3910,5,988139781,Dancer in the Dark (2000),Drama|Musical,False
483814,5771,M,25,7,95616,923,4,958753328,Citizen Kane (1941),Drama,False
543995,5543,M,25,17,97401,2393,4,959510128,Star Trek: Insurrection (1998),Action|Sci-Fi,False
253198,1764,M,18,0,75149,3081,4,974701941,Sleepy Hollow (1999),Horror|Romance,False
490078,3024,M,35,17,14302,858,4,970470397,"Godfather, The (1972)",Action|Crime|Drama,False
971279,1641,M,25,0,95819,2516,1,974714679,Children of the Corn III (1994),Horror,False
85827,3884,M,18,4,78759,2236,2,967596942,Simon Birch (1998),Drama,False
445007,4312,M,25,18,78757,2078,4,1001454647,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,False
496634,2012,M,25,4,49456,1032,3,974675583,Alice in Wonderland (1951),Animation|Children's|Musical,False
785330,2526,M,56,13,37923,3098,2,974066736,"Natural, The (1984)",Drama,False
612351,1120,M,18,4,95616,1645,2,975436134,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
368292,3099,M,25,17,20910,1274,2,969594819,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,False
889836,1356,F,18,4,91706,1609,1,974787981,187 (1997),Drama,False
979317,1185,F,35,1,97374,409,5,974851411,Above the Rim (1994),Drama,False
442758,4497,M,50,0,29678,2140,3,972443293,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
657920,543,M,25,5,55057,2143,5,976120510,Legend (1985),Adventure|Fantasy|Romance,False
513140,1420,M,18,4,01375,2003,3,974759610,Gremlins (1984),Comedy|Horror,False
376922,4140,M,25,0,32112,3259,3,965355426,Far and Away (1992),Drama|Romance,False
391370,5620,M,35,14,55330,2699,2,969311494,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
9218,1383,F,25,7,19806,2804,4,975898813,"Christmas Story, A (1983)",Comedy|Drama,False
271020,5413,M,35,1,59801,1921,5,960660980,Pi (1998),Sci-Fi|Thriller,False
769746,1958,F,25,1,17055,1285,4,974984490,Heathers (1989),Comedy,False
622223,2453,M,25,7,55429,2643,2,982134946,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,False
768727,714,M,18,4,76013,673,3,975782788,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,False
775000,2537,M,35,11,37620,276,3,974053076,Milk Money (1994),Comedy|Romance,False
748069,4016,M,50,0,33901,2419,3,965531968,Extremities (1986),Drama|Thriller,False
807385,3963,M,50,20,30030,3022,5,965681663,"General, The (1927)",Comedy,False
78370,3041,M,25,4,97333,2881,3,985654724,Double Jeopardy (1999),Action|Thriller,False
999087,1242,F,35,0,10014,862,5,974909962,Manny & Lo (1996),Drama,False
236482,4183,M,25,1,91730,3793,4,965329190,X-Men (2000),Action|Sci-Fi,False
799625,208,M,35,17,55432,928,3,984511826,Rebecca (1940),Romance|Thriller,False
450879,4407,M,18,4,02143,316,4,965156864,Stargate (1994),Action|Adventure|Sci-Fi,False
60626,4779,M,45,3,04011,1357,4,963017027,Shine (1996),Drama|Romance,False
87532,4543,M,25,2,11105,368,3,979854308,Maverick (1994),Action|Comedy|Western,False
315841,1880,M,35,0,91006,3499,4,974739025,Misery (1990),Horror,False
125043,2491,M,35,7,22904,2353,4,974139092,Enemy of the State (1998),Action|Thriller,False
844836,3778,M,25,0,61832,172,1,966035993,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,False
745456,1181,M,35,7,20716,2409,2,975192659,Rocky II (1979),Action|Drama,False
215277,4408,F,45,2,19033,1214,5,965156463,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
956622,2063,M,25,4,43138,2458,3,975743879,Armed and Dangerous (1986),Comedy|Crime,False
763444,4785,F,25,14,55104,3426,4,963006492,Jungle Fever (1991),Drama|Romance,False
869152,5111,M,35,2,78006,371,3,962334281,"Paper, The (1994)",Comedy|Drama,False
858726,5113,M,25,0,55408,880,1,971966701,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,False
657322,5811,M,18,4,60202,2141,3,958030111,"American Tail, An (1986)",Animation|Children's|Comedy,False
532372,3945,F,45,1,96778,3688,2,965693028,Porky's (1981),Comedy,False
341053,1694,M,25,12,98116,1441,3,974716358,Benny & Joon (1993),Comedy|Romance,False
27704,4849,F,18,4,44515,527,4,962833433,Schindler's List (1993),Drama|War,False
107500,830,M,35,7,60657,2858,2,975367296,American Beauty (1999),Comedy|Drama,False
446892,1115,F,25,1,60551,1278,3,975362757,Young Frankenstein (1974),Comedy|Horror,False
248052,1585,M,56,20,92315,6,3,974736476,Heat (1995),Action|Crime|Thriller,False
256947,2109,M,25,16,13090,2428,3,974663197,"Faculty, The (1998)",Horror|Sci-Fi,False
996412,563,M,25,4,53703,888,1,976045348,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,False
920473,1181,M,35,7,20716,1082,3,975013225,"Candidate, The (1972)",Drama,False
250403,137,F,45,6,78758,50,4,1000869909,"Usual Suspects, The (1995)",Crime|Thriller,False
756309,4458,F,25,4,15701-2017,2144,3,965095471,Sixteen Candles (1984),Comedy,False
231718,2664,M,35,7,52402,1466,4,973460620,Donnie Brasco (1997),Crime|Drama,False
29222,955,F,50,7,94941,1097,4,975132581,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
671095,3729,M,18,4,20037,3639,5,967405357,"Man with the Golden Gun, The (1974)",Action,False
71631,1891,M,45,1,91335,1210,4,974693166,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
204236,1941,M,35,17,94550,1304,3,974948437,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
857491,1285,M,35,4,98125,2408,3,994984547,Cocoon: The Return (1988),Comedy|Sci-Fi,False
86751,5015,M,35,6,92672,902,4,962591294,Breakfast at Tiffany's (1961),Drama|Romance,False
493040,2102,M,25,11,48825,2405,3,974653235,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
277881,3041,M,25,4,97333,3176,5,1004956323,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
549339,3824,M,25,17,32308,1234,4,991943135,"Sting, The (1973)",Comedy|Crime,False
339779,2909,M,25,7,43228,266,4,1009393114,Legends of the Fall (1994),Drama|Romance|War|Western,False
821020,5111,M,35,2,78006,1299,4,962332404,"Killing Fields, The (1984)",Drama|War,False
475052,3999,M,35,17,30701,1375,3,965574314,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
748805,1897,F,50,2,94530,3740,2,1037584967,Big Trouble in Little China (1986),Action|Comedy,False
224693,2038,F,45,1,33301,1240,3,975249900,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
408321,4454,M,25,20,111225,3755,2,965083273,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
541428,1875,M,35,12,94107,2968,3,975769402,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
283068,520,F,35,20,55104,1500,4,976243887,Grosse Pointe Blank (1997),Comedy|Crime,False
880998,3610,M,18,6,30064,410,2,974825554,Addams Family Values (1993),Comedy,False
890222,4089,M,25,7,79416,3078,3,967646203,Liberty Heights (1999),Drama,False
32862,844,M,25,0,92121,745,4,975357399,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
42358,2100,F,25,0,24017,1,4,974670545,Toy Story (1995),Animation|Children's|Comedy,False
518269,97,F,35,3,66210,898,5,999717140,"Philadelphia Story, The (1940)",Comedy|Romance,False
341435,352,M,18,4,60115,1088,3,976327861,Dirty Dancing (1987),Musical|Romance,False
777151,3393,M,35,12,60563,350,2,967498191,"Client, The (1994)",Drama|Mystery|Thriller,False
566677,3827,M,50,2,87020,788,2,966129324,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,False
594031,216,M,45,13,52761,2567,2,976864888,EDtv (1999),Comedy,False
412209,2105,M,25,1,24060,1584,4,974667536,Contact (1997),Drama|Sci-Fi,False
979051,411,F,45,1,43214,613,5,976388119,Jane Eyre (1996),Drama|Romance,False
372594,3329,M,50,18,72601,3246,2,967865310,Malcolm X (1992),Drama,False
210573,5744,F,25,4,66044,2115,4,958532669,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
777088,2683,M,35,7,60188,350,5,979965589,"Client, The (1994)",Drama|Mystery|Thriller,False
805640,1015,M,35,3,11220,3949,5,975016336,Requiem for a Dream (2000),Drama,False
697218,3892,M,25,20,91505,3208,2,972175601,Loaded Weapon 1 (1993),Action|Comedy,False
192914,1930,M,25,15,94550,1291,4,974692550,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
398704,1962,F,18,1,60914,3301,3,974757002,"Whole Nine Yards, The (2000)",Comedy|Crime,False
690972,5054,M,35,2,20818,1407,4,1035915982,Scream (1996),Horror|Thriller,False
933784,1119,M,35,1,90504,2924,4,974913504,Drunken Master (Zui quan) (1979),Action|Comedy,False
80480,5504,M,45,7,85287-2702,2126,4,959736026,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
79941,5184,M,18,20,67212,434,3,965111350,Cliffhanger (1993),Action|Adventure|Crime,False
149483,130,M,35,17,50021,1954,3,977432135,Rocky (1976),Action|Drama,False
24894,3892,M,25,20,91505,1270,4,965798685,Back to the Future (1985),Comedy|Sci-Fi,False
457997,4725,M,35,5,96707-1321,3466,3,963377673,Heart and Souls (1993),Comedy|Fantasy,False
414694,4183,M,25,1,91730,3623,2,965332784,Mission: Impossible 2 (2000),Action|Thriller,False
438384,316,M,56,13,90740,2640,4,976465840,Superman (1978),Action|Adventure|Sci-Fi,False
609687,5530,F,18,4,63141,1625,4,959997869,"Game, The (1997)",Mystery|Thriller,False
178643,2371,F,35,7,06082,356,3,974338129,Forrest Gump (1994),Comedy|Romance|War,False
128358,13,M,45,1,93304,1196,5,978201342,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
475963,1155,M,25,12,90278,1376,3,974866677,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
430642,5361,F,50,16,92026,587,5,960521927,Ghost (1990),Comedy|Romance|Thriller,False
261456,5333,F,25,7,02332,1485,3,968390455,Liar Liar (1997),Comedy,False
631608,48,M,25,4,92107,2664,4,978148265,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,False
537716,3411,M,18,4,02139,1586,1,967582603,G.I. Jane (1997),Action|Drama|War,False
857563,2985,M,18,4,97333,2408,3,1030053440,Cocoon: The Return (1988),Comedy|Sci-Fi,False
242774,5250,M,50,6,01545,296,5,961355932,Pulp Fiction (1994),Crime|Drama,False
2012,2665,M,35,11,98443,661,5,974386227,James and the Giant Peach (1996),Animation|Children's|Musical,False
